contigName	contigLen	totalAvgDepth	SRR10420348_mapped_all.sorted.bam	SRR10420348_mapped_all.sorted.bam-var
bin.6_k119_12624	12909	0.173054	0.173054	2.74023
bin.6_k119_12658	6838	0	0	0
bin.6_k119_12715	4570	0.224434	0.224434	1.74547
bin.6_k119_18750	104413	0.437547	0.437547	6.61506
bin.6_k119_9641	37141	1.3044	1.3044	33.644
bin.6_k119_9765	36412	0.827754	0.827754	13.4048
bin.6_k119_21849	23820	0.632573	0.632573	15.6901
bin.6_k119_12768	67933	0.105203	0.105203	1.01478
bin.6_k119_12769	11727	0	0	0
bin.6_k119_12779	114299	0.540022	0.540022	11.5364
bin.6_k119_21899	4939	0	0	0
bin.7_k119_616	3172	0	0	0
bin.7_k119_17138	5842	0	0	0
bin.7_k119_20189	8641	0	0	0
bin.7_k119_3100	30899	0	0	0
bin.7_k119_15384	7677	0	0	0
bin.7_k119_14810	13280	0	0	0
bin.7_k119_3771	4250	0	0	0
bin.7_k119_18478	58703	0	0	0
bin.7_k119_16654	4750	0	0	0
bin.7_k119_3309	10348	0	0	0
bin.7_k119_185	8088	0	0	0
bin.7_k119_17174	9828	0	0	0
bin.7_k119_11938	16800	0	0	0
bin.7_k119_17234	4687	0	0	0
bin.7_k119_9859	2523	0	0	0
bin.7_k119_14565	34666	0.0138197	0.0138197	0.0413037
bin.7_k119_6545	4146	0	0	0
bin.7_k119_10775	4700	0	0	0
bin.7_k119_12544	2874	0	0	0
bin.7_k119_15671	5013	0	0	0
bin.7_k119_20568	6042	0	0	0
bin.7_k119_12172	5921	0.301854	0.301854	3.83398
bin.7_k119_7574	13567	0.0940598	0.0940598	0.952816
bin.7_k119_16883	8348	0	0	0
bin.7_k119_21037	5224	0	0	0
bin.7_k119_17028	4671	0	0	0
bin.7_k119_10961	9973	0.119617	0.119617	0.942155
bin.7_k119_19281	26295	0	0	0
bin.7_k119_18815	5132	0	0	0
bin.7_k119_18867	3712	0.0853453	0.0853453	0.675708
bin.7_k119_9763	4905	0	0	0
bin.8_k119_19005	48321	0.00647693	0.00647693	0.012914
bin.8_k119_20207	192484	0.28489	0.28489	43.7849
bin.8_k119_18167	40877	0	0	0
bin.8_k119_12361	43386	0	0	0
bin.8_k119_4397	309012	0.0182088	0.0182088	0.18074
bin.8_k119_12137	405968	0.173617	0.173617	24.3499
bin.8_k119_15685	52666	0.00226598	0.00226598	0.00226163
bin.8_k119_6676	220634	0.0214936	0.0214936	0.336744
bin.8_k119_18480	882391	0.118808	0.118808	16.8947
bin.8_k119_21533	91676	0.0197539	0.0197539	0.164073
bin.8_k119_16917	6676	0	0	0
bin.8_k119_18616	483423	0.0342022	0.0342022	0.513981
bin.8_k119_18628	52371	0	0	0
bin.8_k119_9548	912417	0.0403084	0.0403084	0.786998
bin.8_k119_18884	158761	0.0497065	0.0497065	0.494167
bin.9_k119_14081	3888	0	0	0
bin.9_k119_15315	10770	0	0	0
bin.9_k119_8599	4034	0	0	0
bin.9_k119_15333	6789	1.57765	1.57765	249.641
bin.9_k119_14723	5571	0	0	0
bin.9_k119_15373	9584	0	0	0
bin.9_k119_12903	11198	0	0	0
bin.9_k119_12909	7161	0	0	0
bin.9_k119_1976	7318	0	0	0
bin.9_k119_13640	3291	0	0	0
bin.9_k119_14406	18912	0	0	0
bin.9_k119_11919	4098	0	0	0
bin.9_k119_17201	5123	0	0	0
bin.9_k119_17211	4664	0	0	0
bin.9_k119_2738	4581	0	0	0
bin.9_k119_20838	9112	0	0	0
bin.9_k119_18071	4269	0	0	0
bin.9_k119_1421	2798	0	0	0
bin.9_k119_5695	13071	0	0	0
bin.9_k119_5708	7997	0	0	0
bin.9_k119_431	4549	0	0	0
bin.9_k119_6349	4042	0	0	0
bin.9_k119_19799	2584	0	0	0
bin.9_k119_11253	5244	0	0	0
bin.9_k119_16756	6194	0	0	0
bin.9_k119_1558	4678	0	0	0
bin.9_k119_15443	13366	0	0	0
bin.9_k119_8266	3086	4.57663	4.57663	472.843
bin.9_k119_2356	3514	0	0	0
bin.9_k119_7004	4137	0	0	0
bin.9_k119_2394	3268	0	0	0
bin.9_k119_9428	3677	0	0	0
bin.9_k119_9450	4845	0	0	0
bin.9_k119_9886	4667	0	0	0
bin.9_k119_2981	7747	0	0	0
bin.9_k119_14503	9905	0	0	0
bin.9_k119_19070	6798	0	0	0
bin.9_k119_17655	4857	0	0	0
bin.9_k119_14590	7134	0	0	0
bin.9_k119_15607	16528	0	0	0
bin.9_k119_15627	5050	0	0	0
bin.9_k119_6650	3428	0	0	0
bin.9_k119_10767	4492	0	0	0
bin.9_k119_9470	5554	0.34715	0.34715	4.74046
bin.9_k119_7210	4667	0	0	0
bin.9_k119_7248	5980	0	0	0
bin.9_k119_9507	4615	0	0	0
bin.9_k119_21500	9952	0	0	0
bin.9_k119_10241	8496	0	0	0
bin.9_k119_14685	4402	0	0	0
bin.9_k119_20766	15468	0	0	0
bin.9_k119_8752	3347	0	0	0
bin.9_k119_16833	4292	0	0	0
bin.9_k119_6689	14299	0	0	0
bin.9_k119_8927	6273	0	0	0
bin.9_k119_21121	6891	0	0	0
bin.9_k119_9082	5403	0	0	0
bin.9_k119_17100	4889	0	0	0
bin.9_k119_18608	6444	0	0	0
bin.9_k119_21278	3892	0	0	0
bin.9_k119_7818	2542	0	0	0
bin.9_k119_13368	26932	0	0	0
bin.9_k119_13380	3679	0	0	0
bin.9_k119_13439	3429	0	0	0
bin.9_k119_12633	5952	0	0	0
bin.9_k119_12722	8801	0.0261241	0.0261241	0.0515608
