contigName	contigLen	totalAvgDepth	SRR10420351_mapped_all.sorted.bam	SRR10420351_mapped_all.sorted.bam-var
bin.5_k119_7686	221934	8.88267	8.88267	1870.03
bin.5_k119_21210	171754	6.5285	6.5285	2395.37
bin.5_k119_21699	13880	1.84392	1.84392	28.3961
bin.5_k119_19406	77554	5.40519	5.40519	408.383
bin.5_k119_21402	140034	8.00259	8.00259	657.76
bin.5_k119_21403	64474	1.98186	1.98186	23.1502
bin.5_k119_19560	128978	4.93769	4.93769	116.508
bin.5_k119_9563	28671	12.6667	12.6667	425.118
bin.5_k119_21820	84361	45.9178	45.9178	28945.4
bin.5_k119_18964	145351	35.6271	35.6271	11960.2
bin.5_k119_12771	73443	6.51387	6.51387	96.5206
bin.6_k119_12854	6785	4.00874	4.00874	56.9115
bin.6_k119_11034	4888	1.63107	1.63107	16.1476
bin.6_k119_8585	9284	1.97252	1.97252	18.5708
bin.6_k119_1884	25336	8.92289	8.92289	293.678
bin.6_k119_12871	36408	7.1646	7.1646	254.22
bin.6_k119_16591	21900	2.59756	2.59756	35.0282
bin.6_k119_14706	48936	7.58125	7.58125	569.811
bin.6_k119_14159	6611	1.42563	1.42563	15.0927
bin.6_k119_15362	26003	20.6354	20.6354	1384.45
bin.6_k119_8036	33395	7.48735	7.48735	355.964
bin.6_k119_6202	45892	22.1416	22.1416	3730.92
bin.6_k119_665	30173	15.3958	15.3958	2517.38
bin.6_k119_8647	43696	7.74457	7.74457	368.587
bin.6_k119_1301	31847	4.57841	4.57841	256.523
bin.6_k119_3685	92352	6.2577	6.2577	398.431
bin.6_k119_2574	16817	5.24701	5.24701	117.749
bin.6_k119_6232	14773	42.0034	42.0034	8551.98
bin.6_k119_11112	22603	7.58277	7.58277	713.088
bin.6_k119_3230	16097	14.1053	14.1053	913.904
bin.6_k119_6252	7422	3.08471	3.08471	58.5591
bin.6_k119_16617	31575	4.08776	4.08776	57.035
bin.6_k119_2581	25636	3.06635	3.06635	222.971
bin.6_k119_11115	31812	4.28353	4.28353	117.413
bin.6_k119_179	24107	11.3576	11.3576	582.654
bin.6_k119_21419	15592	4.62058	4.62058	51.3308
bin.6_k119_13623	84428	1.72836	1.72836	39.6428
bin.6_k119_860	6483	1.02479	1.02479	12.5964
bin.6_k119_6835	5144	0.454746	0.454746	2.57056
bin.6_k119_6281	69659	23.1236	23.1236	9562.37
bin.6_k119_3379	9180	1.57619	1.57619	11.7073
bin.6_k119_11912	16829	3.55639	3.55639	64.2623
bin.6_k119_936	3374	4.39516	4.39516	38.8001
bin.6_k119_20234	37931	27.5884	27.5884	6002.82
bin.6_k119_11149	73994	3.8863	3.8863	65.2021
bin.6_k119_17999	21187	2.7618	2.7618	33.2599
bin.6_k119_5636	37859	26.854	26.854	2830.7
bin.6_k119_2721	19398	8.82019	8.82019	194.237
bin.6_k119_3402	46168	227.626	227.626	8.48576e+06
bin.6_k119_20256	15823	7.25566	7.25566	400.526
bin.6_k119_2071	50595	6.72824	6.72824	369.892
bin.6_k119_11180	28123	10.4935	10.4935	2069.73
bin.6_k119_1022	7706	1.64095	1.64095	12.3218
bin.6_k119_11211	5456	8.31059	8.31059	278.072
bin.6_k119_16681	17839	2.3414	2.3414	63.3706
bin.6_k119_2810	47440	18.3323	18.3323	983.015
bin.6_k119_9227	6379	3.37935	3.37935	326.135
bin.6_k119_3466	75692	13.0496	13.0496	930.02
bin.6_k119_8202	8577	1.43123	1.43123	19.3189
bin.6_k119_20262	120914	7.27572	7.27572	3347.47
bin.6_k119_1542	14642	1.27105	1.27105	7.2429
bin.6_k119_15427	21695	13.0488	13.0488	462.066
bin.6_k119_607	17487	5.67947	5.67947	119.623
bin.6_k119_9841	86152	31.1318	31.1318	13531.1
bin.6_k119_9292	37191	9.90124	9.90124	280.59
bin.6_k119_3652	3950	86.4666	86.4666	6134.79
bin.6_k119_7003	8953	7.20459	7.20459	162.213
bin.6_k119_8354	32140	8.43514	8.43514	428.957
bin.6_k119_9849	70102	35.0038	35.0038	377725
bin.6_k119_1813	37608	3.13415	3.13415	32.26
bin.6_k119_7143	24256	4.434	4.434	64.8947
bin.6_k119_9977	4823	3.82367	3.82367	51.8316
bin.6_k119_10012	33897	6.53978	6.53978	252.284
bin.6_k119_15590	25510	5.63364	5.63364	477.134
bin.6_k119_12475	4174	0.778579	0.778579	2.89663
bin.6_k119_12488	42178	7.67493	7.67493	257.56
bin.6_k119_14639	20224	1.48421	1.48421	13.2185
bin.6_k119_10760	25788	2.39395	2.39395	38.6397
bin.6_k119_12503	43009	6.10938	6.10938	258.693
bin.6_k119_12148	30591	15.0989	15.0989	956.517
bin.6_k119_21478	22769	4.72015	4.72015	63.5736
bin.6_k119_20602	30088	3.80346	3.80346	68.6589
bin.6_k119_15784	104087	14.971	14.971	3021.89
bin.6_k119_21526	113271	6.95211	6.95211	2058.57
bin.6_k119_12972	43259	116.426	116.426	54613.9
bin.6_k119_14683	32772	2.24367	2.24367	61.7608
bin.6_k119_20166	24061	0.608423	0.608423	4.603
bin.6_k119_15879	31758	1.8681	1.8681	19.6203
bin.6_k119_20987	114659	7.1249	7.1249	7023.44
bin.6_k119_16825	27365	11.2307	11.2307	746.979
bin.6_k119_18520	87227	3.31869	3.31869	61.0302
bin.6_k119_15891	9052	3.05302	3.05302	32.4152
bin.6_k119_7672	44331	12.1143	12.1143	1192.34
bin.6_k119_21034	78273	10.073	10.073	3028.27
bin.6_k119_8921	19763	5.5144	5.5144	57.3182
bin.6_k119_15893	137693	28.2072	28.2072	7753.9
bin.6_k119_15896	18015	0.985446	0.985446	9.63234
bin.6_k119_19175	49624	28.0263	28.0263	11156.5
bin.6_k119_13957	24193	11.4258	11.4258	463.213
bin.6_k119_19362	15971	1.23406	1.23406	11.9923
bin.6_k119_13996	9695	2.94259	2.94259	30.9032
bin.6_k119_14044	3638	5.65281	5.65281	166.625
bin.6_k119_21709	11759	1.34387	1.34387	10.9178
bin.6_k119_13417	16271	2.77781	2.77781	28.9304
bin.6_k119_13428	13801	7.58911	7.58911	90.0993
bin.6_k119_19530	47768	7.16853	7.16853	178.513
bin.6_k119_12624	12909	6.09562	6.09562	222.319
bin.6_k119_12658	6838	0.368421	0.368421	3.36756
bin.6_k119_12715	4570	2.26787	2.26787	19.3034
bin.6_k119_18750	104413	13.8113	13.8113	1287.44
bin.6_k119_9641	37141	33.8464	33.8464	13975.9
bin.6_k119_9765	36412	15.5242	15.5242	615.934
bin.6_k119_21849	23820	23.1308	23.1308	24598.4
bin.6_k119_12768	67933	4.33101	4.33101	143.643
bin.6_k119_12769	11727	4.24186	4.24186	1359.16
bin.6_k119_12779	114299	11.3326	11.3326	1403.82
bin.6_k119_21899	4939	0.542284	0.542284	4.12546
bin.7_k119_616	3172	0	0	0
bin.7_k119_17138	5842	0	0	0
bin.7_k119_20189	8641	0	0	0
bin.7_k119_3100	30899	0.02657	0.02657	0.0947006
bin.7_k119_15384	7677	0	0	0
bin.7_k119_14810	13280	0.269764	0.269764	3.27845
bin.7_k119_3771	4250	0	0	0
bin.7_k119_18478	58703	0.0318515	0.0318515	0.172966
bin.7_k119_16654	4750	0.051087	0.051087	0.0884962
bin.7_k119_3309	10348	0.262502	0.262502	3.38941
bin.7_k119_185	8088	0	0	0
bin.7_k119_17174	9828	0	0	0
bin.7_k119_11938	16800	0	0	0
bin.7_k119_17234	4687	0	0	0
bin.7_k119_9859	2523	0	0	0
bin.7_k119_14565	34666	0.0109225	0.0109225	0.0186861
bin.7_k119_6545	4146	0	0	0
bin.7_k119_10775	4700	0	0	0
bin.7_k119_12544	2874	0	0	0
bin.7_k119_15671	5013	0.021386	0.021386	0.0209332
bin.7_k119_20568	6042	0	0	0
bin.7_k119_12172	5921	0.0199272	0.0199272	0.0195333
bin.7_k119_7574	13567	0.239174	0.239174	1.72039
bin.7_k119_16883	8348	0	0	0
bin.7_k119_21037	5224	0	0	0
bin.7_k119_17028	4671	0.257465	0.257465	1.47274
bin.7_k119_10961	9973	0	0	0
bin.7_k119_19281	26295	0.0362593	0.0362593	0.143346
bin.7_k119_18815	5132	0	0	0
bin.7_k119_18867	3712	0.437114	0.437114	16.8474
bin.7_k119_9763	4905	0	0	0
bin.8_k119_19005	48321	0.0697723	0.0697723	0.492426
bin.8_k119_20207	192484	0.483815	0.483815	7.33061
bin.8_k119_18167	40877	0.0724581	0.0724581	0.489532
bin.8_k119_12361	43386	0.198955	0.198955	2.5969
bin.8_k119_4397	309012	0.178177	0.178177	2.25163
bin.8_k119_12137	405968	0.176486	0.176486	1.92228
bin.8_k119_15685	52666	0.279515	0.279515	2.20851
bin.8_k119_6676	220634	0.205072	0.205072	2.82171
bin.8_k119_18480	882391	0.242452	0.242452	3.26908
bin.8_k119_21533	91676	0.0733234	0.0733234	0.511232
bin.8_k119_16917	6676	0	0	0
bin.8_k119_18616	483423	0.1524	0.1524	2.14754
bin.8_k119_18628	52371	0.112541	0.112541	0.445701
bin.8_k119_9548	912417	0.148351	0.148351	1.63582
bin.8_k119_18884	158761	0.239347	0.239347	2.12425
bin.9_k119_14081	3888	0	0	0
bin.9_k119_15315	10770	0.00338983	0.00338983	0.00337866
bin.9_k119_8599	4034	0.0365602	0.0365602	0.0352336
bin.9_k119_15333	6789	0.0129538	0.0129538	0.0257436
bin.9_k119_14723	5571	0.118428	0.118428	0.683386
bin.9_k119_15373	9584	0.00858597	0.00858597	0.0167846
bin.9_k119_12903	11198	0.0326756	0.0326756	0.0915342
bin.9_k119_12909	7161	0	0	0
bin.9_k119_1976	7318	0	0	0
bin.9_k119_13640	3291	0.0687679	0.0687679	0.128391
bin.9_k119_14406	18912	0	0	0
bin.9_k119_11919	4098	0	0	0
bin.9_k119_17201	5123	0	0	0
bin.9_k119_17211	4664	0	0	0
bin.9_k119_2738	4581	0	0	0
bin.9_k119_20838	9112	0	0	0
bin.9_k119_18071	4269	0	0	0
bin.9_k119_1421	2798	0	0	0
bin.9_k119_5695	13071	0	0	0
bin.9_k119_5708	7997	0	0	0
bin.9_k119_431	4549	0	0	0
bin.9_k119_6349	4042	0	0	0
bin.9_k119_19799	2584	0	0	0
bin.9_k119_11253	5244	0.250687	0.250687	1.3605
bin.9_k119_16756	6194	0	0	0
bin.9_k119_1558	4678	0	0	0
bin.9_k119_15443	13366	1.2298	1.2298	68.2712
bin.9_k119_8266	3086	0.0299728	0.0299728	0.0883688
bin.9_k119_2356	3514	0	0	0
bin.9_k119_7004	4137	0.00902935	0.00902935	0.00895006
bin.9_k119_2394	3268	0.0339961	0.0339961	0.0328488
bin.9_k119_9428	3677	0.010207	0.010207	0.0101057
bin.9_k119_9450	4845	0.0988285	0.0988285	0.325978
bin.9_k119_9886	4667	0	0	0
bin.9_k119_2981	7747	0.0423852	0.0423852	0.208348
bin.9_k119_14503	9905	0.0390569	0.0390569	0.1068
bin.9_k119_19070	6798	0.237515	0.237515	0.884922
bin.9_k119_17655	4857	0	0	0
bin.9_k119_14590	7134	0	0	0
bin.9_k119_15607	16528	0.0283917	0.0283917	0.10542
bin.9_k119_15627	5050	0	0	0
bin.9_k119_6650	3428	0	0	0
bin.9_k119_10767	4492	0	0	0
bin.9_k119_9470	5554	0.174315	0.174315	0.849857
bin.9_k119_7210	4667	0.0290015	0.0290015	0.0281668
bin.9_k119_7248	5980	0	0	0
bin.9_k119_9507	4615	0	0	0
bin.9_k119_21500	9952	0.26515	0.26515	3.91143
bin.9_k119_10241	8496	0	0	0
bin.9_k119_14685	4402	0	0	0
bin.9_k119_20766	15468	0.00972712	0.00972712	0.00963158
bin.9_k119_8752	3347	0	0	0
bin.9_k119_16833	4292	0	0	0
bin.9_k119_6689	14299	0	0	0
bin.9_k119_8927	6273	0	0	0
bin.9_k119_21121	6891	0	0	0
bin.9_k119_9082	5403	0	0	0
bin.9_k119_17100	4889	0	0	0
bin.9_k119_18608	6444	0.234509	0.234509	1.52757
bin.9_k119_21278	3892	0.036077	0.036077	0.0347846
bin.9_k119_7818	2542	0	0	0
bin.9_k119_13368	26932	0.00153088	0.00153088	0.00153006
bin.9_k119_13380	3679	0	0	0
bin.9_k119_13439	3429	0	0	0
bin.9_k119_12633	5952	0	0	0
bin.9_k119_12722	8801	0	0	0
